Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
Diesel,Hatchback,88509.0,Manual,2,Maruti,Maruti Swift,2015,552000.0,Comprehensive,25.2,1248.0,74.0,190.0,5
Diesel,SUV,120000.0,Manual,1,Mahindra,Mahindra XUV500,2015,925000.0,Third Party insurance,15.1,1997.0,140.0,330.0,7
Petrol,Sedan,80000.0,Manual,2,Ford,Ford Ikon,2004,56000.0,Third Party insurance,14.2,1597.0,92.0,130.0,5
Petrol,Hatchback,44437.0,Manual,1,Maruti,Maruti Swift,2013,426000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Diesel,Hatchback,83731.0,Manual,2,Hyundai,Hyundai i20,2015,607000.0,Third Party insurance,22.54,1396.0,88.73,219.7,5
Petrol,Sedan,80000.0,Manual,2,Ford,Ford Ikon,2004,56000.0,Third Party insurance,14.2,1597.0,92.0,130.0,5
Diesel,SUV,77000.0,Manual,1,Mahindra,Mahindra Bolero Power Plus,2018,844999.9999999999,Comprehensive,16.5,1493.0,70.0,195.0,7
Diesel,Hatchback,110000.0,Manual,3,Ford,Ford Figo,2012,240000.0,Third Party insurance,20.0,1399.0,68.05,160.0,5
Petrol,Hatchback,30000.0,Automatic,1,Maruti,Maruti Wagon R,2022,680000.0,Third Party insurance,20.52,1197.0,81.8,113.0,5
Diesel,MUV,120000.0,Manual,2,Toyota,Toyota Innova,2006,500000.0,Third Party insurance,12.8,2494.0,102.0,20.4,7
Petrol,Sedan,60000.0,Manual,2,Tata,Tata Manza,2011,250000.0,Third Party insurance,13.7,1368.0,88.8,116.0,5
Petrol,Hatchback,80000.0,Manual,1,Maruti,Maruti Baleno,2018,720000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,110000.0,Manual,4,Tata,Tata Nano,2011,60000.0,Third Party insurance,26.0,624.0,35.0,4.8,4
Petrol,Sedan,70000.0,Automatic,5,Skoda,Skoda Superb,2010,357000.0,Third Party insurance,12.6,1798.0,161.6,25.2,5
Petrol,Sedan,45621.0,Manual,1,Maruti,Maruti Ciaz,2018,798000.0,Third Party insurance,21.56,1462.0,103.25,138.0,5
Diesel,SUV,38199.0,Manual,2,Renault,Renault Captur,2018,858000.0,Zero Dep,20.37,1461.0,108.45,240.0,5
Petrol,Hatchback,91660.0,Manual,1,Hyundai,Hyundai i20,2016,608000.0,Zero Dep,18.6,1197.0,81.83,114.7,5
Petrol,Sedan,51947.0,Manual,2,Honda,Honda City,2015,698000.0,Comprehensive,17.4,1497.0,117.3,145.0,5
Diesel,MUV,80000.0,Manual,2,Tata,Tata Hexa,2018,1250000.0,Third Party insurance,17.6,2179.0,153.86,400.0,7
Diesel,SUV,76836.0,Manual,2,Maruti,Maruti SX4 S Cross,2016,751000.0,Third Party insurance,23.65,1248.0,88.5,200.0,5
Petrol,Hatchback,27000.0,Automatic,2,Honda,Honda Brio,2015,535000.0,Comprehensive,16.5,1198.0,86.8,109.0,5
Petrol,Sedan,33222.0,Automatic,1,Hyundai,Hyundai Verna,2017,1035000.0,Zero Dep,17.0,1591.0,121.3,151.0,5
Petrol,Hatchback,47333.0,Manual,1,Hyundai,Hyundai i10,2013,328000.0,Comprehensive,19.81,1086.0,68.05,99.04,5
Petrol,Hatchback,20000.0,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2021,725000.0,Third Party insurance,20.7,1197.0,81.86,113.8,5
Petrol,Sedan,46000.0,Manual,1,Hyundai,Hyundai Verna,2017,740000.0,Comprehensive,17.01,1591.0,121.3,154.9,5
Diesel,MUV,68000.0,Manual,1,Toyota,Toyota Innova,2012,875000.0,Third Party insurance,12.99,2494.0,100.6,200.0,7
Petrol,Hatchback,40000.0,Manual,2,Nissan,Nissan Micra Active,2015,480000.0,Third Party insurance,19.69,1198.0,67.04,104.0,5
Diesel,Sedan,90000.0,Manual,2,Mitsubishi,Mitsubishi Lancer,2001,76000.0,Third Party insurance,14.8,1998.0,68.0,12.5,5
Petrol,Sedan,80000.0,Manual,1,Ford,Ford Fiesta,2010,190000.0,Third Party insurance,15.3,1596.0,101.0,14.9,5
Petrol,Hatchback,90000.0,Manual,4,Hyundai,Hyundai i10,2010,210000.0,Third Party insurance,19.81,1086.0,68.05,99.04,5
Diesel,Hatchback,80000.0,Manual,1,Maruti,Maruti Swift,2014,480000.0,Third Party insurance,25.2,1248.0,74.0,190.0,5
Diesel,Sedan,150000.0,Manual,2,Hyundai,Hyundai Verna,2012,380000.0,Third Party insurance,22.32,1582.0,126.3,259.9,5
Petrol,SUV,20000.0,Manual,1,Tata,Tata Nexon,2022,1280000.0,Third Party insurance,17.57,1199.0,118.36,170.0,5
Petrol,SUV,43791.0,Automatic,1,Ford,Ford Ecosport,2016,770000.0,Comprehensive,15.63,1499.0,110.4,140.0,5
Petrol,Hatchback,87660.0,Automatic,1,Maruti,Maruti Swift,2018,599000.0,Third Party insurance,22.56,1197.0,88.5,113.0,5
Diesel,SUV,90000.0,Automatic,5,Mahindra,Mahindra XUV500,2016,800000.0,Third Party insurance,16.0,2179.0,140.0,330.0,7
Petrol,Hatchback,71938.0,Manual,3,Hyundai,Hyundai Santro Xing,2011,231999.99999999997,Comprehensive,17.92,1086.0,62.1,96.1,5
Petrol,Sedan,104938.0,Manual,2,Hyundai,Hyundai Verna,2013,525000.0,Comprehensive,17.01,1591.0,121.3,154.9,5
Petrol,Sedan,30000.0,Manual,1,Honda,Honda City,2020,950000.0,Third Party insurance,17.4,1497.0,117.6,145.0,5
Petrol,Sedan,124707.0,Manual,2,Skoda,Skoda Rapid,2017,635000.0,Third Party insurance,15.41,1598.0,103.2,153.0,5
Diesel,Hatchback,70000.0,Manual,2,Volkswagen,Volkswagen Polo,2012,400000.0,Third Party insurance,22.07,1199.0,73.9,180.0,5
Petrol,SUV,88556.0,Manual,1,Hyundai,Hyundai Creta,2017,966000.0,Comprehensive,13.0,1591.0,121.3,151.0,5
Diesel,SUV,48743.0,Manual,1,Ford,Ford Ecosport,2017,781000.0,Comprehensive,22.77,1498.0,98.59,205.0,5
Diesel,SUV,100000.0,Automatic,2,BMW,BMW X3,2016,2800000.0,Third Party insurance,18.56,1995.0,190.0,400.0,5
Petrol,Sedan,100000.0,Manual,2,Skoda,Skoda Superb,2012,385000.0,Third Party insurance,13.7,1798.0,157.75,250.0,5
Diesel,SUV,120000.0,Manual,4,Mahindra,Mahindra XUV500,2012,600000.0,Third Party insurance,15.1,2179.0,140.0,330.0,7
Diesel,SUV,70000.0,Manual,2,Mahindra,Mahindra TUV 300,2016,600000.0,Third Party insurance,18.49,1493.0,100.0,240.0,7
Petrol,Sedan,90000.0,Manual,2,Skoda,Skoda Superb,2012,365000.0,Third Party insurance,13.7,1798.0,157.75,250.0,5
Diesel,Hatchback,120000.0,Manual,1,Fiat,Fiat Punto,2014,350000.0,Third Party insurance,20.3,1248.0,75.0,197.0,5
Petrol,SUV,20000.0,Automatic,1,Hyundai,Hyundai Alcazar,2022,2350000.0,Third Party insurance,14.2,1999.0,156.9,191.0,6
Petrol,Hatchback,20000.0,Manual,1,Hyundai,Hyundai i20,2020,700000.0,Third Party insurance,18.6,1197.0,81.86,117.0,5
Petrol,Hatchback,50000.0,Manual,2,Hyundai,Hyundai EON,2012,229999.99999999997,Third Party insurance,21.1,814.0,55.2,74.5,5
Petrol,SUV,51338.0,Manual,1,Honda,Honda WR-V,2018,875000.0,Comprehensive,17.5,1199.0,88.7,110.0,5
Petrol,SUV,97334.0,Manual,1,Hyundai,Hyundai Creta,2017,925000.0,Comprehensive,15.29,1591.0,121.3,151.0,5
Petrol,Hatchback,20000.0,Manual,1,Hyundai,Hyundai i20,2020,700000.0,Third Party insurance,18.6,1197.0,81.86,117.0,5
Petrol,SUV,53031.0,Manual,2,Hyundai,Hyundai Creta,2016,930000.0000000001,Comprehensive,13.0,1591.0,121.3,151.0,5
Petrol,SUV,51580.0,Manual,2,Hyundai,Hyundai Creta,2016,898000.0,Comprehensive,13.0,1591.0,121.3,151.0,5
Diesel,Sedan,57000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2017,2395000.0,Comprehensive,17.9,2143.0,136.0,300.0,5
Petrol,Hatchback,23920.0,Manual,1,Maruti,Maruti S-Presso,2020,449000.0,Third Party insurance,21.7,998.0,65.71,89.0,5
Diesel,SUV,65000.0,Automatic,1,Hyundai,Hyundai Creta,2018,1485000.0,Comprehensive,17.01,1582.0,126.2,259.9,5
Petrol,Hatchback,66434.0,Manual,2,Honda,Honda Brio,2012,335000.0,Comprehensive,19.4,1198.0,86.8,109.0,5
Petrol,SUV,54097.0,Manual,1,Honda,Honda WR-V,2017,825000.0,Comprehensive,17.5,1199.0,88.7,110.0,5
Petrol,Hatchback,27655.0,Automatic,1,Toyota,Toyota Glanza,2021,935000.0,Third Party,19.56,1197.0,81.8,113.0,5
Diesel,Sedan,14955.0,Automatic,1,BMW,BMW 3 Series GT,2018,3825000.0,Third Party insurance,21.76,1995.0,188.0,400.0,5
Petrol,SUV,10000.0,Automatic,1,Hyundai,Hyundai Alcazar,2022,2350000.0,Third Party insurance,14.2,1999.0,156.9,191.0,7
Petrol,SUV,50000.0,Automatic,1,Volkswagen,Volkswagen T-Roc,2020,2500000.0,Third Party insurance,18.4,1498.0,147.94,250.0,5
Petrol,SUV,10000.0,Manual,1,Kia,Kia Seltos,2022,1540000.0,Third Party insurance,16.8,1497.0,113.43,144.0,5
Diesel,SUV,70000.0,Automatic,2,Hyundai,Hyundai Creta,2019,1290000.0,Third Party insurance,17.6,1582.0,126.2,259.87,5
Diesel,Sedan,150000.0,Manual,3,Hyundai,Hyundai Elantra,2007,50000.0,Third Party insurance,14.9,1991.0,112.2,25.0,5
Petrol,SUV,10000.0,Manual,2,Kia,Kia Sonet,2021,1025000.0,Third Party insurance,18.2,998.0,118.36,172.0,5
Diesel,Sedan,110000.0,Manual,3,Honda,Honda City,2016,600000.0,Third Party insurance,26.0,1498.0,98.6,200.0,5
Petrol,Minivans,30000.0,Manual,1,Maruti,Maruti Eeco,2020,434999.99999999994,Third Party insurance,16.11,1196.0,72.41,98.0,7
Petrol,SUV,14338.0,Manual,2,Honda,Honda WR-V,2017,808000.0,Third Party insurance,17.5,1199.0,88.7,110.0,5
Petrol,Minivans,30000.0,Manual,1,Maruti,Maruti Eeco,2020,434999.99999999994,Third Party insurance,16.11,1196.0,72.41,98.0,7
Petrol,Hatchback,73799.0,Manual,2,Maruti,Maruti Wagon R,2011,278000.0,Comprehensive,18.9,998.0,67.1,90.0,5
Petrol,SUV,39139.0,Automatic,1,Mahindra,Mahindra XUV300,2021,1261000.0,Comprehensive,16.5,1197.0,108.62,200.0,5
Petrol,SUV,20000.0,Manual,1,Hyundai,Hyundai Venue,2020,850000.0,Third Party insurance,17.52,1197.0,81.86,113.76,5
Petrol,Hatchback,89633.0,Manual,2,Hyundai,Hyundai EON,2014,270000.0,Third Party,21.1,814.0,55.2,74.5,5
Diesel,SUV,70000.0,Automatic,3,BMW,BMW X1,2011,1000000.0,Third Party insurance,17.05,1995.0,184.0,380.0,5
Petrol,MUV,16826.0,Manual,2,Maruti,Maruti Ertiga,2017,844999.9999999999,Comprehensive,20.51,1462.0,101.65,136.8,7
Petrol,Hatchback,25133.0,Manual,2,Maruti,Maruti Ignis,2017,508000.0,Third Party insurance,20.89,1197.0,81.8,113.0,5
Petrol,Hatchback,80000.0,Manual,1,Maruti,Maruti Alto 800,2018,340000.0,Third Party insurance,24.7,796.0,47.3,69.0,5
Diesel,MUV,90000.0,Manual,1,Toyota,Toyota Innova,2014,1225000.0,Third Party insurance,12.99,2494.0,100.6,200.0,8
Diesel,MUV,90000.0,Manual,1,Toyota,Toyota Innova,2014,1275000.0,Third Party insurance,12.99,2494.0,100.6,200.0,8
Petrol,SUV,10000.0,Automatic,1,Jeep,Jeep Compass,2022,2900000.0,Third Party insurance,14.1,1368.0,160.77,250.0,5
Petrol,SUV,70000.0,Manual,2,Mahindra,Mahindra XUV300,2019,800000.0,Third Party insurance,17.0,1197.0,110.0,200.0,5
Diesel,Sedan,110000.0,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2016,2800000.0,Third Party insurance,13.0,2143.0,204.0,500.0,5
Petrol,SUV,10000.0,Manual,1,Nissan,Nissan Magnite,2021,638000.0,Third Party insurance,18.75,999.0,71.02,96.0,5
Petrol,Hatchback,20000.0,Manual,2,Datsun,Datsun RediGO,2019,315000.0,Third Party insurance,22.7,799.0,53.64,72.0,5
Petrol,Hatchback,33210.0,Automatic,1,Maruti,Maruti Celerio,2016,490000.00000000006,Comprehensive,23.1,998.0,67.04,90.0,5
Diesel,Sedan,80000.0,Manual,2,Hyundai,Hyundai Verna,2020,1050000.0,Third Party insurance,22.0,1582.0,126.2,259.87,5
Petrol,Hatchback,28051.0,Automatic,2,Maruti,Maruti Celerio,2015,430000.0,Comprehensive,26.68,998.0,65.71,89.0,5
Petrol,MUV,22280.0,Automatic,1,Kia,Kia Carens,2022,1723999.9999999998,Comprehensive,16.5,1353.0,138.05,242.0,6
Petrol,Hatchback,21193.0,Manual,1,Hyundai,Hyundai Grand i10,2017,517000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Petrol,Sedan,120000.0,Automatic,2,Skoda,Skoda Superb,2010,400000.0,Third Party insurance,12.0,3597.0,260.0,35.0,5
Petrol,Hatchback,7150.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,627000.0,Third Party,20.7,1197.0,81.86,113.8,5
Petrol,Hatchback,13262.0,Manual,1,Tata,Tata Tiago,2016,509999.99999999994,Third Party,23.84,1199.0,84.0,114.0,5
Diesel,Sedan,100000.0,Manual,3,Chevrolet,Chevrolet Cruze,2012,250000.0,Third Party insurance,17.3,1998.0,163.7,380.0,5
Diesel,SUV,100000.0,Automatic,4,BMW,BMW X3,2012,1600000.0,Third Party insurance,16.09,1995.0,184.0,380.0,5
Petrol,Hatchback,100000.0,Manual,2,Maruti,Maruti Baleno,2016,575000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Diesel,MUV,90000.0,Manual,1,Chevrolet,Chevrolet Enjoy,2014,409999.99999999994,Third Party insurance,18.2,1248.0,73.8,172.5,7
Petrol,SUV,40000.0,Automatic,2,Tata,Tata Nexon,2018,925000.0,Third Party insurance,17.0,1198.0,108.5,170.0,5
Diesel,Hatchback,50000.0,Manual,2,Hyundai,Hyundai i20,2013,475000.0,Third Party insurance,21.9,1396.0,88.76,219.6,5
Petrol,Hatchback,50000.0,Manual,3,Tata,Tata Nano,2015,185000.0,Third Party insurance,25.4,624.0,37.5,51.0,4
Petrol,Hatchback,50000.0,Manual,3,Hyundai,Hyundai Santro Xing,2008,225000.0,Third Party insurance,17.92,1086.0,62.1,96.1,5
Petrol,SUV,21000.0,Automatic,1,Volkswagen,Volkswagen Tiguan Allspace,2021,3275000.0,Comprehensive,17.01,1984.0,187.74,320.0,7
Diesel,SUV,38000.0,Automatic,1,Volvo,Volvo XC40,2019,3750000.0,Comprehensive,18.0,1969.0,190.0,400.0,5
Petrol,MUV,61902.0,Manual,1,Renault,Renault Triber,2019,513999.99999999994,Third Party,20.0,999.0,72.0,96.0,7
Petrol,Hatchback,38396.0,Automatic,1,Datsun,Datsun RediGO,2018,347000.0,Comprehensive,23.0,999.0,67.0,91.0,5
Petrol,Sedan,30000.0,Manual,3,Honda,Honda City,2004,100000.0,Third Party insurance,12.8,1493.0,100.0,13.1,5
Petrol,SUV,7561.0,Manual,1,Kia,Kia Sonet,2022,1329000.0,Comprehensive,18.2,998.0,118.36,172.0,5
Petrol,Hatchback,30000.0,Manual,1,Hyundai,Hyundai EON,2017,300000.0,Third Party insurance,21.1,814.0,55.2,74.5,5
Petrol,Sedan,6731.0,Manual,1,Skoda,Skoda Slavia,2022,1358000.0,Third Party,19.47,999.0,113.98,178.0,5
Petrol,SUV,20000.0,Manual,1,Jeep,Jeep Compass,2019,1500000.0,Third Party insurance,16.0,1368.0,160.0,250.0,5
Petrol,Hatchback,55567.0,Automatic,1,Maruti,Maruti Swift,2018,642000.0,Third Party,21.21,1197.0,81.8,113.0,5
Petrol,SUV,48938.0,Automatic,2,Renault,Renault Kiger,2021,911000.0,Third Party insurance,18.24,999.0,98.63,152.0,5
Diesel,Hatchback,80000.0,Manual,2,Maruti,Maruti Swift,2017,550000.0,Third Party insurance,28.4,1248.0,74.0,190.0,5
Diesel,SUV,80000.0,Manual,1,Renault,Renault Duster,2013,420000.0,Third Party insurance,19.01,1461.0,108.45,248.0,5
Petrol,Hatchback,10000.0,Manual,1,Ford,Ford Figo,2010,450000.0,Third Party insurance,15.6,1196.0,70.0,102.0,5
Petrol,SUV,10000.0,Manual,1,Kia,Kia Seltos,2022,1565000.0,Third Party insurance,16.8,1497.0,113.43,144.0,5
Petrol,Hatchback,60000.0,Manual,2,Tata,Tata Tiago,2016,450000.0,Third Party insurance,23.84,1199.0,84.0,114.0,5
Petrol,Sedan,71545.0,Automatic,1,Ford,Ford Aspire,2015,459999.99999999994,Comprehensive,17.01,1499.0,110.5,136.0,5
Diesel,SUV,80000.0,Automatic,2,Mahindra,Mahindra TUV 300,2016,679000.0,Third Party insurance,18.49,1493.0,100.0,240.0,7
Petrol,SUV,60000.0,Manual,1,Kia,Kia Seltos,2020,1200000.0,Third Party insurance,16.8,1497.0,113.43,144.0,5
Petrol,Hatchback,56577.0,Automatic,1,Hyundai,Hyundai Grand i10,2016,543000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,SUV,56974.0,Automatic,2,Hyundai,Hyundai Creta,2018,1035000.0,Comprehensive,13.0,1591.0,121.3,151.0,5
Petrol,SUV,10000.0,Manual,1,Hyundai,Hyundai Venue,2021,1150000.0,Third Party insurance,18.0,998.0,118.35,171.6,5
Petrol,Hatchback,40344.0,Manual,1,Hyundai,Hyundai i20,2013,479000.0,Comprehensive,18.5,1197.0,82.85,113.7,5
Diesel,SUV,36216.0,Manual,3,Ford,Ford Ecosport,2018,736000.0,Comprehensive,23.0,1498.0,98.96,205.0,5
Petrol,Hatchback,10000.0,Automatic,1,Renault,Renault KWID,2022,530000.0,Third Party insurance,22.0,999.0,67.0,91.0,5
Petrol,SUV,45965.0,Manual,2,Hyundai,Hyundai Creta,2017,880000.0000000001,Comprehensive,15.29,1591.0,121.3,151.0,5
Petrol,MUV,10000.0,Automatic,1,Toyota,Toyota Innova Crysta,2021,2600000.0,Third Party insurance,8.0,2694.0,163.6,245.0,7
Petrol,Sedan,74982.0,Automatic,1,Honda,Honda City,2016,789000.0,Comprehensive,18.0,1497.0,117.3,145.0,5
Petrol,SUV,21925.0,Automatic,1,Tata,Tata Nexon,2020,1030000.0000000001,Comprehensive,17.0,1198.0,108.5,170.0,5
Diesel,Sedan,120000.0,Automatic,1,Skoda,Skoda Rapid,2015,600000.0,Third Party insurance,21.66,1498.0,103.52,250.0,5
Petrol,Sedan,70000.0,Manual,2,Honda,Honda City,2010,250000.0,Third Party insurance,17.0,1497.0,118.0,146.0,5
Diesel,Sedan,80000.0,Manual,3,Honda,Honda Amaze,2014,390000.0,Third Party insurance,25.8,1498.0,98.6,200.0,5
Petrol,Hatchback,90000.0,Manual,2,Maruti,Maruti Swift,2009,280000.0,Third Party insurance,16.1,1298.0,88.2,11.5,5
Petrol,SUV,20000.0,Manual,1,Nissan,Nissan Magnite,2021,919999.9999999999,Third Party insurance,18.75,999.0,71.02,96.0,5
Petrol,SUV,10000.0,Manual,1,Nissan,Nissan Magnite,2021,650000.0,Third Party insurance,18.75,999.0,71.02,96.0,5
Petrol,Hatchback,80000.0,Manual,4,Hyundai,Hyundai i10,2010,240000.0,Third Party insurance,20.36,1197.0,78.9,111.7,5
Diesel,SUV,61000.0,Automatic,1,Land Rover,Land Rover Discovery Sport,2018,4445000.0,Comprehensive,12.51,2179.0,187.7,420.0,7
Diesel,MUV,50000.0,Manual,1,Mahindra,Mahindra Marazzo,2019,1350000.0,Third Party insurance,17.3,1497.0,121.0,300.0,7
Petrol,Hatchback,50406.0,Manual,1,Maruti,Maruti Alto 800,2015,312000.0,Comprehensive,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,26483.0,Manual,1,Hyundai,Hyundai Grand i10,2017,582000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Diesel,Hatchback,80000.0,Manual,2,Tata,Tata Indica V2,2015,150000.0,Third Party insurance,25.0,1396.0,69.0,140.0,5
Petrol,SUV,12104.0,Manual,1,Mahindra,Mahindra KUV 100,2018,618000.0,Comprehensive,18.15,1198.0,82.0,115.0,6
Petrol,Hatchback,23721.0,Automatic,1,Honda,Honda Jazz,2021,916000.0,Comprehensive,17.1,1199.0,88.5,110.0,5
Diesel,Hatchback,80000.0,Manual,1,Ford,Ford Figo,2012,300000.0,Third Party insurance,20.0,1399.0,68.05,160.0,5
Petrol,Hatchback,8212.0,Manual,1,Maruti,Maruti S-Presso,2022,555000.0,Comprehensive,21.7,998.0,65.71,89.0,5
Diesel,Sedan,80000.0,Automatic,3,Skoda,Skoda Superb,2011,500000.0,Third Party insurance,11.9,2496.0,163.2,35.7,5
Petrol,Hatchback,9358.0,Automatic,1,Maruti,Maruti Baleno,2021,950000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Petrol,Sedan,62011.0,Manual,1,Maruti,Maruti Swift Dzire,2016,608000.0,Comprehensive,22.41,1197.0,88.5,113.0,5
Diesel,Sedan,120000.0,Manual,2,Tata,Tata Indigo,2011,125000.0,Third Party insurance,17.0,1405.0,70.0,13.5,5
Petrol,Sedan,90000.0,Automatic,2,Jaguar,Jaguar XJ,2011,1700000.0,Third Party insurance,10.5,5000.0,379.7,515.0,4
Petrol,Sedan,90000.0,Automatic,2,Jaguar,Jaguar XJ,2011,1700000.0,Third Party insurance,10.5,5000.0,379.7,515.0,4
Diesel,Hatchback,50000.0,Manual,1,Ford,Ford Figo,2013,225000.0,Third Party insurance,20.0,1399.0,68.05,160.0,5
Diesel,Hatchback,100000.0,Manual,2,Skoda,Skoda Fabia,2010,249000.00000000003,Third Party insurance,19.4,1422.0,70.0,155.0,5
Diesel,SUV,100000.0,Manual,1,Tata,Tata Sumo,2008,150000.0,Third Party insurance,14.4,2179.0,120.0,25.5,8
Diesel,Sedan,120000.0,Manual,5,Mitsubishi,Mitsubishi Lancer,2002,130000.0,Third Party insurance,14.8,1998.0,68.0,12.5,5
Petrol,Sedan,50000.0,Manual,2,Honda,Honda Amaze,2015,375000.0,Third Party insurance,18.0,1198.0,86.7,109.0,5
Petrol,Hatchback,10000.0,Manual,1,Renault,Renault KWID,2022,550000.0,Third Party insurance,21.74,999.0,67.0,91.0,5
Petrol,Hatchback,38771.0,Manual,1,Hyundai,Hyundai Grand i10,2019,590000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,42174.0,Automatic,1,Maruti,Maruti Celerio X,2018,511000.00000000006,Comprehensive,21.63,998.0,67.0,90.0,5
Diesel,Sedan,120000.0,Manual,1,Tata,Tata Indigo,2017,260000.0,Third Party insurance,19.09,1396.0,69.0,135.0,5
Petrol,Hatchback,43199.0,Manual,1,Renault,Renault KWID,2017,381000.0,Comprehensive,23.01,999.0,67.0,91.0,5
Diesel,SUV,65000.0,Manual,2,Mahindra,Mahindra XUV500,2014,819000.0,Third Party,15.1,2179.0,140.0,330.0,7
Petrol,Hatchback,20000.0,Manual,1,Maruti,Maruti Baleno,2016,575000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,10155.0,Manual,2,Renault,Renault KWID,2019,428000.0,Third Party,22.25,799.0,53.26,72.0,5
Petrol,Hatchback,50704.0,Manual,1,Maruti,Maruti Swift,2020,696000.0,Third Party,21.21,1197.0,81.8,113.0,5
Petrol,Hatchback,34725.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,740000.0,Comprehensive,20.7,998.0,98.63,172.0,5
Diesel,SUV,90000.0,Manual,2,Mahindra,Mahindra XUV500,2013,825000.0,Third Party insurance,15.1,2179.0,140.0,330.0,7
Petrol,Hatchback,30000.0,Manual,1,Hyundai,Hyundai i10,2011,300000.0,Third Party insurance,19.81,1086.0,68.05,99.04,5
Diesel,Hatchback,60000.0,Manual,1,Tata,Tata Tiago,2016,500000.0,Third Party insurance,27.28,1047.0,69.0,140.0,5
Diesel,Sedan,120000.0,Manual,2,Nissan,Nissan Sunny,2013,229999.99999999997,Third Party insurance,21.64,1461.0,84.8,200.0,5
Petrol,Sedan,80000.0,Manual,2,Ford,Ford Ikon,2004,75000.0,Third Party insurance,14.2,1597.0,92.0,130.0,5
Petrol,Sedan,60000.0,Manual,1,Hyundai,Hyundai Accent,2009,260000.0,Third Party insurance,13.2,1495.0,94.0,12.5,5
Petrol,Hatchback,57709.0,Manual,1,Maruti,Maruti Wagon R,2008,240000.0,Comprehensive,18.9,998.0,67.1,90.0,5
Petrol,SUV,20000.0,Manual,1,Mahindra,Mahindra Thar,2022,1500000.0,Third Party insurance,15.2,1997.0,150.0,300.0,4
Petrol,Hatchback,90000.0,Manual,1,Hyundai,Hyundai i10,2010,275000.0,Third Party insurance,20.36,1197.0,78.9,111.7,5
Diesel,Sedan,60000.0,Automatic,2,Jaguar,Jaguar XF,2014,2000000.0,Third Party insurance,16.36,2179.0,187.7,450.0,5
Diesel,SUV,26224.0,Manual,2,Mahindra,Mahindra XUV500,2016,1013000.0000000001,Comprehensive,16.0,2179.0,140.0,330.0,7
Petrol,Sedan,32196.0,Manual,2,Honda,Honda City,2016,677000.0,Comprehensive,17.8,1497.0,117.3,145.0,5
Diesel,MUV,120000.0,Manual,1,Maruti,Maruti Ertiga,2016,900000.0,Third Party insurance,24.52,1248.0,88.5,200.0,7
Petrol,Hatchback,56672.0,Manual,3,Hyundai,Hyundai i20,2017,591000.0,Third Party insurance,18.6,1197.0,81.83,114.7,5
Petrol,Hatchback,21226.0,Manual,1,Maruti,Maruti S-Presso,2020,428000.0,Comprehensive,21.7,998.0,65.71,89.0,5
Diesel,SUV,105000.0,Manual,2,Toyota,Toyota Fortuner,2010,1145000.0,Comprehensive,11.5,2982.0,171.0,343.0,7
Petrol,Hatchback,10346.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,697000.0,Third Party insurance,20.7,1197.0,81.86,113.8,5
Petrol,Sedan,30000.0,Automatic,3,Maruti,Maruti Swift Dzire,2020,630000.0,Third Party insurance,22.61,1197.0,88.5,113.0,5
Petrol,Hatchback,16679.0,Manual,1,Maruti,Maruti Alto 800,2021,429000.0,Third Party insurance,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,15437.0,Manual,2,Maruti,Maruti Celerio,2016,463999.99999999994,Comprehensive,25.24,998.0,65.71,89.0,5
Petrol,MUV,40000.0,Manual,1,Renault,Renault Triber,2019,750000.0,Third Party insurance,20.0,999.0,72.0,96.0,7
Petrol,SUV,30000.0,Automatic,2,Hyundai,Hyundai Venue,2019,1100000.0,Third Party insurance,18.15,998.0,118.35,171.6,5
Diesel,Sedan,90000.0,Manual,1,Hyundai,Hyundai Elantra,2014,700000.0,Third Party insurance,22.7,1582.0,126.24,259.87,5
Diesel,Sedan,110000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2013,1100000.0,Third Party insurance,15.8,1496.0,170.0,42.0,5
Petrol,SUV,20000.0,Manual,1,Skoda,Skoda Kushaq,2022,1695000.0,Comprehensive,18.09,999.0,113.98,178.0,5
Diesel,SUV,120000.0,Automatic,1,Audi,Audi Q7,2011,2000000.0,Third Party insurance,12.07,2967.0,241.4,550.0,7
